session_id,trial_idx,initial_error_deg,ballistic_error_deg,min_error_deg,final_error_deg,onset_latency_s,time_to_peak_s,t_first_hit,movement_time_s,settle_time_s,peak_speed_deg_s,mean_speed_deg_s,path_length_deg,tortuosity,n_submovements,target_ele_deg,ele_mean_abs_error_deg,ele_initial_error_deg,ele_min_error_deg,ele_final_error_deg,ele_final_bias_deg,ele_efficiency,ele_initial_dir_correct,reached_target,success,session_order
17.06_11.06,45,41.8743244629075,41.901344734772834,1.7900004364524607,15.734243110172157,0.39394402503967285,5.745718955993652,4.39318585395813,3.999241828918457,4.39318585395813,55.074085835805995,14.841204228867495,85.7439527769277,3.2651678740461714,4,-29.171875,16.811665508528048,28.955078125,0.0625,11.9375,11.9375,0.6247307741036361,True,True,True,1
17.06_11.06,46,36.72969999627558,36.435577812989415,1.5081160640017068,33.00488268247274,0.0,6.601649761199951,5.541948556900024,5.541948556900024,5.541948556900024,99.27641204890683,22.559501253290023,154.38701951371272,29.26083996540971,5,29.171875,29.93729511603108,30.4765625,0.015625,25.25390625,-25.25390625,0.2505864584337543,False,True,True,1
17.06_11.06,47,27.123078590232232,26.375506861729402,0.8203125,17.529550942622574,0.29003262519836426,4.7745819091796875,2.1066389083862305,1.8166062831878662,2.1066389083862305,56.43149447212275,16.676869058886577,83.27374535023463,8.100368607070886,3,-16.671875,7.395273086299551,16.53515625,0.0,8.1875,8.1875,0.39464851762073466,True,True,True,1
17.06_11.06,48,38.97224651640134,37.253035248874774,1.5388840315306413,20.54454597066153,0.16660118103027344,4.575671672821045,4.741758584976196,4.575157403945923,4.741758584976196,76.50948633965012,23.840754309720797,246.07952510264445,13.090530041782419,6,20.828125,16.634860090590298,21.5078125,0.0625,13.484375,-13.484375,0.17106001121704992,False,True,True,1
17.06_11.06,49,26.554709335457336,25.569949680438487,23.19154277425286,23.19154277425286,0.10374855995178223,0.45891523361206055,,,,47.17369483932487,26.300364065618286,28.84901286221289,1.094162267704411,1,-25.0,22.948121461453926,24.390625,17.6875,17.6875,17.6875,0.995937318630296,True,False,False,1
17.06_11.06,50,42.75093943138121,42.62521496492028,3.2355825040670805,26.945710030772986,0.37592577934265137,3.200519323348999,8.166275262832642,7.79034948348999,8.166275262832642,52.29688010744825,23.371060266751492,230.58305439486946,14.582320431392919,5,33.34375,23.543440272957486,33.546875,0.0,20.90625,-20.90625,0.20263319333679392,False,True,True,1
17.06_11.06,51,31.099989129950778,28.95812549836661,0.25194555463432966,23.55595586344619,0.12412428855895996,7.749956846237183,3.6926050186157227,3.5684807300567627,3.6926050186157227,74.39235556412928,16.4372737402476,129.53574636690618,13.221810866533042,4,-16.671875,5.946468177460643,16.677734375,0.03125,7.734375,7.734375,0.2476248583631134,True,True,True,1
17.06_11.06,52,12.695988563729552,11.728079619549826,1.5823736126465204,8.192720335999896,0.3110368251800537,3.2883243560791016,8.482502460479736,8.171465635299683,8.482502460479736,65.91878984833471,21.028099766490396,210.81477463613288,14.162950541808181,6,8.328125,13.086557410861003,9.19921875,0.0234375,5.8359375,-5.8359375,0.06448867536032944,True,True,True,1
17.06_11.06,53,31.9634918333505,31.5864399075799,7.002249220116704,8.862901634940162,0.5194082260131836,0.5194082260131836,,,,121.52627262196127,24.140092095313545,239.37691350788697,6.462023865759906,7,-29.171875,25.95838377934728,28.97265625,0.296875,7.140625,-7.140625,0.19131137287605546,True,False,False,1
17.06_11.06,54,42.76120370317907,41.71269565041406,0.5736737422089319,4.343216019336938,0.1259143352508545,3.1019883155822754,9.567752599716187,9.441838264465332,9.567752599716187,81.31813305974973,20.372293078052614,204.28469977217628,4.824621503020684,6,33.34375,18.969817842005522,33.755859375,0.0625,3.140625,-3.140625,0.25494716618635926,False,True,True,1
17.06_11.06,55,38.9255695833001,37.8234416169165,0.8250236739027553,0.8250236739027553,0.14820384979248047,0.68674635887146,9.57198691368103,9.42378306388855,9.57198691368103,188.4977465218851,23.114700905563733,234.19308668256775,6.008749160953036,5,-25.0,20.52893063646056,25.1025390625,0.015625,0.65625,-0.65625,0.1861859032433412,False,True,True,1
17.06_11.06,56,30.112684652950765,29.230335439714217,0.015625,19.282581054643753,0.3005352020263672,2.5335724353790283,4.111634731292725,3.8110995292663574,4.111634731292725,143.69479770441964,23.010922823542145,174.2324922764339,15.769176813579202,6,20.828125,19.266907326188146,21.822265625,0.015625,12.7109375,-12.7109375,0.17071082366252313,False,True,True,1
17.06_11.06,57,35.754605563482926,35.31120889379546,1.7525093616012442,31.195205867899396,0.3751406669616699,3.3500328063964844,2.153918981552124,1.778778314590454,2.153918981552124,70.29794316960482,20.67214453490756,81.05603031125321,13.083158278718802,2,-8.328125,4.560862977018117,8.416015625,0.0390625,3.484375,3.484375,0.4368061920765862,,True,True,1
17.06_11.06,58,28.75601962552135,28.515763123060175,1.140625,22.913934644205177,0.1456592082977295,7.879328489303589,6.774093389511108,6.628434181213379,6.774093389511108,66.66599783223914,18.631004783440357,150.36644230543394,23.127334822363125,4,25.0,27.168495149156897,25.521484375,0.015625,19.0390625,-19.0390625,0.24388831823699691,False,True,True,1
17.06_11.06,59,39.95218017320258,39.66522370179546,0.587134194626748,3.8344654125444917,0.20894575119018555,4.437968492507935,3.4376049041748047,3.228659152984619,9.853675603866577,1225.6000630647393,29.833098349178286,289.5374879679112,6.822067110174554,7,-33.34375,15.204691208699042,33.673828125,0.0,3.625,-3.625,0.16603748146150735,True,True,True,1
17.06_11.06,60,40.11175793953688,39.6661161710436,8.64435385182866,27.88334113571444,0.06333589553833008,3.0074446201324463,,,,67.43598631971396,27.1402421731935,166.5503816358841,4.972959683625672,1,20.828125,28.99504632754439,22.25,0.109375,10.390625,10.390625,0.20385556035102864,False,False,False,1
17.06_11.06,61,10.660247142567803,10.401476249090818,0.44750010911311516,8.457912816711218,0.5398445129394531,6.298959493637085,0.8116130828857422,0.27176856994628906,0.8116130828857422,96.36558839578178,18.14028959147021,193.3685178521796,80.02942631331376,7,-4.171875,8.524056468656777,4.015625,0.078125,2.349609375,2.349609375,0.033867553674024796,False,True,True,1
17.06_11.06,62,48.087077351500874,47.12072252849765,33.97040301865729,62.59368174297327,0.3332979679107666,0.47818803787231445,,,,38.271040723163324,17.658419408403486,63.998959371954584,1.4788190897872813,2,33.34375,40.2444350912109,33.107421875,32.763671875,62.515625,-62.515625,0.01116822133384098,False,False,False,1
17.06_11.06,63,13.066333263062221,11.097720357138403,2.8559149146989657,9.449270424104263,0.10394740104675293,0.4935896396636963,5.782876014709473,5.67892861366272,5.782876014709473,41.5033732312272,11.001112111685721,79.2960810929743,17.794349537287665,3,8.328125,6.0582731095115845,9.1015625,0.09375,4.82421875,-4.82421875,0.2306,False,True,True,1
17.06_11.06,64,42.188987287513164,41.844037032905675,5.785977796578552,9.4350162294508,0.3111138343811035,8.554078578948975,,,,1723.0939976583297,32.30196743978155,317.2815308149309,9.432932004238493,8,33.34375,24.085337058387402,33.126953125,3.0625,9.0625,-9.0625,0.0703753994705729,False,False,False,1
17.06_11.06,65,31.115990250081452,27.349714263037107,2.897373878294791,17.433586310355796,0.04230475425720215,4.924227476119995,2.1314470767974854,2.089142322540283,2.1314470767974854,60.80212591617336,21.708890978836415,216.30443505301403,9.79418125593724,5,-16.671875,15.532610761506756,16.90234375,0.015625,3.265625,-3.265625,0.11137446863326034,True,True,True,1
17.06_11.06,66,29.671348402383487,35.30757104013113,3.3770338923612018,25.47455838675128,0.0,8.981668710708618,7.652810573577881,7.652810573577881,7.652810573577881,64.62207689224377,13.589528620491595,122.16148680078871,12.555836764098645,4,12.5,9.956290868576918,6.828125,0.0,2.25,2.25,0.09627671293236395,True,True,True,1
17.06_11.06,67,47.40844962864116,46.401499783184875,1.7376798468072305,2.1866069605669876,0.5397653579711914,3.4558520317077637,9.665788412094116,9.126023054122925,9.665788412094116,73.94186152372285,15.699393992796088,157.51348697841263,3.476714904819003,5,-33.34375,19.706257208433858,32.6484375,0.0,1.875,1.875,0.303111626894901,False,True,True,1
17.06_11.06,68,47.36286291696698,50.9586444802609,10.625011488964377,23.876656519757955,0.0,1.0294644832611084,,,,106.29122347438134,20.387573553568057,204.2382356440142,7.83750980113064,8,29.171875,11.543957134426453,15.1484375,0.015625,0.28125,0.28125,0.10426871938418475,True,False,False,1
17.06_11.06,69,21.582823090677376,18.686913726694044,1.6538898277999052,18.380400610076865,0.06203031539916992,3.657830238342285,7.272423505783081,7.210393190383911,7.272423505783081,64.83571691919013,19.181709867818142,165.98505970867365,31.761562518586107,5,-12.5,14.3348158599651,12.45703125,0.109375,7.28515625,7.28515625,0.10853964220719019,True,True,True,1
17.06_11.06,70,37.87482963498516,36.7356714354951,1.1254339440855692,29.171774571332218,0.12567853927612305,7.384091854095459,2.925161838531494,2.799483299255371,2.925161838531494,92.72262360966026,14.88687335478503,109.83686528518398,11.76875870472842,6,16.671875,10.425475553785367,17.431640625,0.015625,10.734375,-10.734375,0.2918152960041889,True,True,True,1
17.06_11.06,71,30.335203183010677,29.55030903662695,19.028656981761507,19.028656981761507,0.3123040199279785,0.5001511573791504,,,,52.18353332274202,19.525825237547735,27.254879345991572,1.008184897875286,1,-20.828125,19.310197517767353,19.923828125,18.576171875,18.576171875,18.576171875,0.7986111111111112,,False,False,1
17.06_11.06,72,39.345029051141346,37.04939153997898,0.2125229766989913,27.520909353801454,0.020634174346923828,3.816345453262329,2.5748000144958496,2.554165840148926,2.5748000144958496,126.65359103011927,22.890826918677952,86.1522490456021,7.211403361617249,4,25.0,14.274472976915975,25.0078125,0.046875,16.3671875,-16.3671875,0.5001956947162427,True,True,True,1
17.06_11.06,73,34.3833393315729,34.010175696897505,0.375,25.538335967793717,0.25048255920410156,7.874365329742432,6.747157096862793,6.496674537658691,6.747157096862793,80.07659426702577,23.151127832577913,188.59773392285473,19.06233954649379,4,-33.34375,32.69162724539538,33.150390625,0.0,23.3359375,23.3359375,0.2652570053292075,False,True,True,1
17.06_11.06,74,39.04392610170999,37.85420466945814,1.5814476161099993,28.128109908356826,0.20891833305358887,4.208548069000244,7.259615659713745,7.050697326660156,7.259615659713745,77.27942186191665,21.7571192582286,186.9973119782254,17.12825230867436,6,-16.671875,15.689794860246533,17.048828125,0.015625,12.13671875,12.13671875,0.1464803399566656,False,True,True,1
17.06_11.06,75,39.6747588123281,37.87181556332492,0.38049361443393503,43.109024051953604,0.08330011367797852,3.6086978912353516,2.4372565746307373,2.353956460952759,2.4372565746307373,99.00457822466655,25.59162840016873,107.68238357839692,30.273824385544597,3,25.0,15.800412328079089,25.5234375,0.078125,28.46484375,-28.46484375,0.39941136795634313,True,True,True,1
17.06_11.06,76,31.255772477110035,29.409356013008065,0.899354151947385,26.73338529180613,0.24999284744262695,5.523650407791138,4.423098087310791,4.173105239868164,4.423098087310791,72.01432133428247,18.6545605522381,108.45547247334629,14.011842845424292,5,-16.671875,8.321815119868246,16.771484375,0.015625,9.1328125,9.1328125,0.29145574995753354,True,True,True,1
17.06_11.06,77,34.353438728043024,32.40479242179178,3.2451887464367926,28.42589048737084,0.061559200286865234,4.047983169555664,2.9466071128845215,2.8850479125976562,2.9466071128845215,81.54368086239569,19.499506806054978,84.68007941548171,14.023747045437366,3,20.828125,14.473841228228281,21.3984375,2.140625,16.875,-16.875,0.48172757475083056,True,True,True,1
17.06_11.06,78,34.38204473267987,33.762029976311226,0.37629983058725924,24.895484655856773,0.10503697395324707,7.109060287475586,3.7118213176727295,3.6067843437194824,3.7118213176727295,60.55845345251313,16.043847657074583,114.82305640667532,10.76283465863328,5,-33.34375,13.76445024102316,33.25,0.0625,22.6875,22.6875,0.4651773981603154,True,True,True,1
17.06_11.06,79,41.36102081817297,40.647854570779934,3.0003661885884862,34.69670837796613,0.31241464614868164,5.8005735874176025,4.651715993881226,4.339301347732544,4.651715993881226,96.8688424162938,23.860201115623134,144.429776843804,18.55447231290645,4,20.828125,19.66879338505198,21.224609375,0.046875,14.546875,-14.546875,0.22761718832000336,False,True,True,1
17.06_11.06,80,14.38295466048701,13.955684961001122,1.1953125,14.687575319786927,0.34096479415893555,0.5090768337249756,0.5303165912628174,0.18935179710388184,0.5303165912628174,89.83330971296328,13.130455123055583,105.41120249000923,97.62352271366984,5,-4.171875,4.533938761120957,3.296875,0.02734375,2.33984375,2.33984375,0.07773753134577877,True,True,True,1
17.06_11.06,81,33.4299481857131,33.105367348664764,1.4477386731123127,14.885836717014767,0.25101351737976074,7.667201280593872,3.623699188232422,3.372685670852661,3.623699188232422,76.90200879509531,16.769575882624576,130.8179523557905,5.02840344441159,6,25.0,11.014779778224117,24.837890625,0.15625,14.796875,-14.796875,0.3677501964322091,True,True,True,1
17.06_11.06,82,26.71062394990452,24.427608741906283,0.18814991529362962,13.464072563678496,0.041210174560546875,7.493794679641724,6.1597912311553955,6.118581056594849,6.1597912311553955,57.94357025748349,15.523579223048381,117.15906558033765,8.665413668369737,6,-20.828125,9.249732857113116,20.287109375,0.140625,8.875,8.875,0.3305771880908887,True,True,True,1
17.06_11.06,83,47.44306826673945,45.86604658269531,2.6782179826332286,3.4631147919900087,0.06226396560668945,3.1282174587249756,9.632172584533691,9.569908618927002,9.67329454421997,73.18836840924628,17.985998699356117,177.89102301099422,3.9053586656823596,9,33.34375,14.246688519685511,33.71875,0.0,3.40625,-3.40625,0.4030254925763377,True,True,True,1
17.06_11.06,84,26.611852417426977,24.053230065563213,1.3750887755432375,26.448267987083796,0.0623776912689209,4.806080102920532,3.6534743309020996,3.5910966396331787,3.6534743309020996,107.25334717427398,24.622773799087085,125.71158831178093,33.14931812051158,3,-20.828125,9.906065071383793,19.71484375,0.015625,16.86328125,16.86328125,0.27437431991294886,True,True,True,1
17.06_11.06,85,34.84962464490292,34.4283428444592,0.625,30.286248549404217,0.0,8.47335433959961,2.983114004135132,2.983114004135132,2.983114004135132,87.53576358953356,17.08613138927115,149.92281838702831,32.74753905302663,5,33.34375,9.443048015543056,33.109375,0.0,28.87890625,-28.87890625,0.36307560505461556,True,True,True,1
17.06_11.06,86,31.55636742566799,29.62132040744747,4.398402808477755,15.74101461201358,0.12529635429382324,0.4595775604248047,,,,50.189465758630185,18.247226470497637,105.72161706336789,2.259177234409394,5,-20.828125,12.432775114827985,20.341796875,0.015625,13.328125,-13.328125,0.35644073021200806,True,False,False,1
17.06_11.06,87,36.468308996101754,35.9389342444779,3.605551275463989,6.001383304080818,0.7997000217437744,2.198920249938965,7.5579023361206055,6.758202314376831,7.5579023361206055,122.94373824755957,16.808263968298128,168.37363601870794,5.472907856758463,7,20.828125,16.400197758847014,19.9921875,0.015625,1.71875,-1.71875,0.17192227526390103,False,True,True,1
17.06_11.06,88,12.271067661882563,12.042658957457236,3.4765625,16.053993674180422,0.5911777019500732,8.377640962600708,0.7792236804962158,0.18804597854614258,0.7792236804962158,100.04327772429652,22.126101852607935,218.6917864473049,8.369179939236615,11,-4.171875,6.953553556175196,4.28125,0.015625,6.890625,6.890625,0.035690939992155835,True,True,True,1
17.06_11.06,89,37.76701244477654,37.45342159352734,1.7897958376935064,31.978364306064908,0.2922811508178711,5.840839862823486,4.6991026401519775,4.4068214893341064,4.6991026401519775,97.6611114274727,23.08363693229538,136.00293183769838,23.420026536895556,5,29.171875,18.40224338961989,29.6640625,1.390625,24.8515625,-24.8515625,0.2864946168461051,True,True,True,1
17.06_11.06,90,37.38205736567512,37.42577289198581,1.005963662676242,9.148207325242744,0.3333868980407715,9.802671670913696,2.3540544509887695,2.020667552947998,2.3540544509887695,60.170730318133295,13.601462727490249,132.08868822973832,4.65713062074423,5,-20.828125,7.185804320943893,20.890625,0.015625,3.953125,3.953125,0.2744453574363188,True,True,True,1
17.06_11.06,91,31.945789194596916,31.404509629950542,0.8928152891976033,24.225845734721005,0.10431766510009766,4.761824369430542,3.6727352142333984,3.568417549133301,3.6727352142333984,74.13503970435896,18.678740442416114,94.8038427950915,10.927794915474824,3,29.171875,15.686750926484184,28.953125,0.015625,20.28125,-20.28125,0.5539934190846545,True,True,True,1
17.06_11.06,92,30.538662778785948,30.523237537737643,4.1269230839240265,20.567634474839956,0.24983882904052734,3.8378829956054688,,,,104.83932670311707,19.72686004570176,193.79607755798637,5.87060282489047,7,-29.171875,18.560429566062076,29.0234375,0.046875,10.390625,10.390625,0.2528461381143909,False,False,False,1
17.06_11.06,93,21.70829334609241,21.098183851137666,1.078125,32.3503399461104,0.2711498737335205,3.9517195224761963,4.995797634124756,4.724647760391235,4.995797634124756,115.36444968927617,28.20009453192937,276.6048991864157,12.325576858048573,6,16.671875,14.064954708812241,17.0,0.109375,32.2109375,-32.2109375,0.0935971254166847,False,True,True,1
17.06_11.06,94,33.254244655346724,31.055283995843606,2.580775153054795,6.82202602329396,0.16857624053955078,6.937700510025024,2.1721255779266357,2.003549337387085,2.1721255779266357,1322.4501385427022,27.600138894093504,276.70818884335563,7.799579925137712,8,-16.671875,9.783308482317617,15.8203125,0.015625,6.59375,-6.59375,0.048823458428864486,True,True,True,1
17.06_11.06,95,39.852040344616064,36.51246576513287,0.729538595620547,33.42647306496006,0.04159188270568848,5.70349383354187,4.491814136505127,4.4502222537994385,4.491814136505127,103.76599227381831,17.92331257001341,105.43300479334255,15.552338428180823,4,20.828125,13.695319429718085,20.7890625,0.0,15.71875,-15.71875,0.37803665293365535,True,True,True,1
17.06_11.06,96,41.68360015608844,39.42675480103105,3.1525349423122973,7.633256288275666,0.06296324729919434,3.4075493812561035,8.820053577423096,8.757090330123901,8.820053577423096,70.4129170212706,23.552753270583946,236.45097412234895,5.86042976362876,6,-25.0,18.811404358230668,24.8046875,0.03125,4.71875,-4.71875,0.16376594535970665,False,True,True,1
17.06_11.06,97,33.37014335128269,31.56491714135529,3.2518399238930873,9.337633867848965,0.0414278507232666,2.3368465900421143,2.3153789043426514,2.2739510536193848,2.3153789043426514,153.0204549245236,31.60283098937544,203.61840752748935,5.9974998792340966,5,29.171875,19.530009760442034,28.2578125,0.109375,5.5625,-5.5625,0.1897214470012111,True,True,True,1
17.06_11.06,98,29.670060667278722,28.275501185392915,0.3125,20.89399047311511,0.0208585262298584,6.815120220184326,6.918835163116455,6.897976636886597,6.918835163116455,90.33373412651892,22.376065868937246,201.8401058711215,20.24616423979681,8,-29.171875,16.38992532828984,28.5,0.0,18.609375,18.609375,0.22603630956069148,False,True,True,1
17.06_11.06,99,19.820706662418882,18.038277511070902,0.7503661215741619,5.636988093443608,0.18870091438293457,5.200612545013428,3.3642642498016357,3.175563335418701,3.3642642498016357,68.66193462759149,17.50134218276914,171.7147570163823,7.602273995178087,9,8.328125,7.626502551116293,8.8203125,0.015625,3.703125,-3.703125,0.07472979245408129,True,True,True,1
17.06_11.06,100,39.16334560734254,37.837408666938416,0.5457577873929056,32.234920317733454,0.16649913787841797,7.079646587371826,2.260723352432251,2.094224214553833,2.260723352432251,116.22373241426791,23.718162704706813,171.49023652732936,24.093831859287697,6,-20.828125,10.745973555652009,19.8671875,0.0,17.609375,17.609375,0.1747165922363449,True,True,True,1
17.06_11.06,101,23.48436070566764,22.577476201750827,0.5340002340823456,18.463547543487547,0.0619354248046875,0.2276782989501953,5.440563917160034,5.378628492355347,5.440563917160034,62.272000905578416,17.333925628133866,115.89783844423,22.07927487415116,5,20.828125,11.446303466131292,21.5859375,0.140625,16.390625,-16.390625,0.2895264212635798,True,True,True,1
17.06_11.06,102,35.54527898202736,35.25848416433137,0.25,26.05048926071555,0.0,5.500268936157227,4.315425872802734,4.315425872802734,4.315425872802734,69.6019726660256,17.743256046533567,101.57547054029266,8.505210504975178,3,-33.34375,14.217760998812974,35.1171875,0.03125,24.0546875,24.0546875,0.5106891062087787,True,True,True,1
17.06_11.06,103,27.92672405607049,26.82452108874686,7.057797106746552,7.057797106746552,0.12520575523376465,3.6250967979431152,,,,60.87499060690659,19.320528261847425,191.46332774031436,6.4585882136871575,8,25.0,20.99144195381388,24.1640625,0.578125,2.75,-2.75,0.170228361996053,False,False,False,1
17.06_11.06,104,21.188077575553102,16.3703047449156,1.459077191241094,21.169660862083383,0.0,3.8139519691467285,4.651509761810303,4.651509761810303,4.651509761810303,107.3113375237274,21.56351870514762,216.83960551274987,36.448456231995685,8,-12.5,15.614267273942337,11.5703125,0.046875,6.171875,6.171875,0.0844933264593,False,True,True,1
17.06_11.06,105,35.638190574738864,34.46221269744452,2.28125,25.574383125808236,0.2504158020019531,7.498486757278442,6.413143873214722,6.1627280712127686,6.413143873214722,174.5164088325853,13.770661517057796,107.60790923739702,10.32592493148953,3,25.0,11.630488560437454,25.3984375,0.015625,16.546875,-16.546875,0.4138326327856324,True,True,True,1
17.06_11.06,106,28.462437554828295,27.20195377289102,1.489874680132527,19.938052561406447,0.04129958152770996,1.938415288925171,2.8974270820617676,2.8561275005340576,2.8974270820617676,1140.5069803540523,26.819455846060333,200.46739996265825,20.226288473621896,2,-25.0,10.447392344648867,24.78125,0.03125,14.8984375,14.8984375,0.03758943509059196,True,True,True,1
17.06_11.06,107,24.4355218189115,23.98194714910572,2.8219026853569917,14.347289868212044,0.29213833808898926,3.028470277786255,5.727981328964233,5.435842990875244,5.727981328964233,61.517578620440105,18.035526907270356,178.27145723154274,6.2221756444309415,7,20.828125,12.850965799346687,20.53125,0.0,7.46875,-7.46875,0.1770173784184292,False,True,True,1
17.06_11.06,108,38.24632415063121,36.84903167321912,1.174268389253496,22.841250344172412,0.04148602485656738,6.167880058288574,4.81369423866272,4.772208213806152,4.81369423866272,53.93966657914867,15.268283389370126,99.01052036900708,6.132174834481461,5,-33.34375,16.7030365748411,34.0078125,0.375,21.7421875,21.7421875,0.5176767676767676,True,True,True,1
17.06_11.06,109,35.39763313613814,34.81993388003711,4.917309390370408,4.917309390370408,0.0,6.043165922164917,,,,55.90734403508701,22.539420289917047,139.45577968915129,4.340543094002502,2,33.34375,27.99959466940294,34.234375,4.234375,4.234375,-4.234375,0.32498307379823965,False,False,False,1
17.06_11.06,110,40.44175016304314,39.32778124228986,0.8605106133133977,29.11659217596397,0.19242358207702637,6.524012088775635,5.269891977310181,5.077468395233154,5.269891977310181,79.25256010916097,18.3995486387116,122.6866898503207,9.826316892996973,7,-20.828125,9.638718141681473,20.6875,0.015625,10.8984375,10.8984375,0.34093544646308466,True,True,True,1
17.06_11.06,111,32.21128141491153,27.885827668649625,1.4711582649820514,30.75859036671961,0.020470619201660156,4.21192193031311,1.5866029262542725,1.5661323070526123,1.5866029262542725,85.22620189946333,20.943272489096422,90.69939881875095,18.91311072582427,4,12.5,5.816448155400568,10.359375,0.046875,5.5703125,-5.5703125,0.2828369402185558,True,True,True,1
17.06_11.06,112,41.21476951970616,39.23454689951391,1.7930666163377758,30.18448423244807,0.10172677040100098,0.273301362991333,2.60384464263916,2.502117872238159,2.60384464263916,153.0652938333118,21.82413164237697,88.3885931218077,6.56902071828569,3,-29.171875,14.492723481677583,29.53125,0.015625,16.5390625,16.5390625,0.5793589940193222,True,True,True,1
17.06_11.06,113,37.35611148047139,36.36962431417056,1.6491593502448452,31.77906154123193,0.042051076889038086,7.5929296016693115,6.512554883956909,6.470503807067871,6.512554883956909,92.25573472884902,18.67323408459419,147.8065655886174,22.672492185648412,5,33.34375,23.02299196035329,34.1015625,0.03125,27.6015625,-27.6015625,0.3266177351707609,False,True,True,1
17.06_11.06,114,32.360383140078184,30.09790339978019,1.9131534831267458,30.900310072839986,0.0,2.9449622631073,3.510396718978882,3.510396718978882,3.510396718978882,103.24831464292832,23.124712135378026,168.5327982278897,27.555667032432837,5,-25.0,17.289749587186396,26.1953125,0.03125,21.1796875,21.1796875,0.21110690872415533,True,True,True,1
17.06_11.06,115,33.351832431854476,31.724307741228277,0.171875,32.28935643617723,0.04209017753601074,3.7412359714508057,2.637784957885742,2.5956947803497314,2.637784957885742,88.08964172355903,24.08166642379679,97.43543972796675,91.70394327338047,3,29.171875,16.47147432144313,29.53125,0.015625,28.59375,-28.59375,0.4720139930034983,True,True,True,1
17.06_11.06,116,39.8180255498864,39.247126188582264,1.4740595518838444,29.75059085547714,0.3540921211242676,7.108060836791992,5.85612154006958,5.5020294189453125,5.85612154006958,88.43957773503232,20.232785049732737,144.3279942352109,14.136897879629544,6,-33.34375,15.32802235101174,32.8515625,0.03125,23.6875,23.6875,0.32951604047376265,False,True,True,1
17.06_11.06,117,40.13491727252787,38.00416301209645,0.0,39.59929990823899,0.041825294494628906,7.230014085769653,1.8986928462982178,1.8568675518035889,1.8986928462982178,107.30615211687525,24.2169250064954,184.41157810047497,35.03412487861724,5,29.171875,10.955018435804519,29.6953125,0.0,25.5546875,-25.5546875,0.2710546958568067,True,True,True,1
17.06_11.06,118,26.60625532211598,23.486876374188338,1.8275406384417967,23.99519935914591,0.02145075798034668,2.0894412994384766,5.763960838317871,5.742510080337524,5.763960838317871,83.83319877573247,21.48938256716409,160.72196600528576,37.47251666425606,6,-16.671875,9.466123833712714,17.546875,0.015625,13.2578125,13.2578125,0.23638470451911936,True,True,True,1
17.06_11.06,119,30.4594416871128,24.503392821518105,1.359375,31.46116545267554,0.0,6.287405252456665,5.2050700187683105,5.2050700187683105,5.2050700187683105,101.99585923916209,26.32949474028746,173.94654802983263,41.4151110894398,5,12.5,13.961977461248926,13.609375,0.015625,10.234375,-10.234375,0.12700729927007298,False,True,True,1
17.06_11.06,120,40.96321055704283,36.14756877738287,3.557699616676484,12.356836417546361,0.0,1.6368849277496338,8.190770864486694,8.190770864486694,8.190770864486694,101.81784126512814,18.012971494447836,179.72339626949116,3.9687998004742364,6,-25.0,8.26067101355916,26.484375,0.03125,10.9375,-10.9375,0.3250768049155146,True,True,True,1
17.06_11.06,121,22.5641663165848,21.14865539461079,2.6984243811203976,19.999371328009914,0.0,3.870445966720581,6.822048664093018,6.822048664093018,6.822048664093018,103.61887647545626,15.696370963235129,128.48610397704755,48.20721333246988,5,20.828125,8.562877066125045,21.28125,0.078125,19.078125,-19.078125,0.2586732748760961,True,True,True,1
17.06_11.06,122,36.2956146533766,36.63417120667533,2.03125,27.48962983627019,0.14550089836120605,4.196168422698975,3.001678943634033,2.856178045272827,3.001678943634033,70.35680095617998,20.524432803082533,90.29819839811287,9.243507099654806,3,-33.34375,19.234908839085826,33.2734375,1.78125,23.5078125,23.5078125,0.5200619274932267,True,True,True,1
17.06_11.06,123,31.098197703253238,30.722923204895498,0.729538595620547,31.845452949128486,0.02045273780822754,3.7176902294158936,4.216873645782471,4.196420907974243,4.216873645782471,145.70981712304393,33.31342679378192,186.40459273758512,46.98985068062383,4,25.0,30.583997160017326,25.359375,0.046875,23.4921875,-23.4921875,0.16914643696162882,False,True,True,1
17.06_11.06,124,37.67746501065201,34.40357122292139,6.400988693162955,15.07390646945907,0.04171586036682129,0.6054635047912598,,,,52.77129123373651,19.20967844666307,182.53369065139768,7.837552670172861,7,-25.0,11.824687156530237,25.2109375,0.0,7.1875,7.1875,0.24112680266009115,True,False,False,1
17.06_11.06,125,46.04566347659679,42.89419739790169,0.5038911092686593,41.541044046269484,0.04204082489013672,5.577226400375366,2.5482141971588135,2.5061733722686768,2.5482141971588135,124.37908429189872,22.6224610246194,132.81392202875875,19.300225360339187,4,29.171875,11.357030564176446,29.625,0.015625,22.76171875,-22.76171875,0.5009582975348622,True,True,True,1
17.06_11.06,126,31.465911343232317,31.219360956546762,1.5662455107677085,30.322953456872504,0.2917301654815674,8.098992347717285,3.877885580062866,3.586155414581299,3.877885580062866,96.55628505376578,21.17180550250949,176.19186036541186,48.1698768417766,9,-25.0,11.583304827507547,25.6328125,0.0625,22.5703125,22.5703125,0.23834838333818817,True,True,True,1
